id	alignment.R1_0m.bam	alignment.R2_0m.bam	alignment.R1_30m.bam	alignment.R2_30m.bam
gene-YDR453C	99.7550678047101	99.1351254369213	47.6812584194058	37.7142804306694
gene-YDR454C	436.091411281402	522.46890432972	1122.09894813668	1034.57128363223
gene-YDR456W	579.657826432775	449.055324952108	206.618786484092	293.999958811809
gene-YDR457W	774.449816943324	590.52382827831	219.333788729267	249.428536484654
gene-YDR458C	417.218830885916	381.536266546421	425.952575213359	363.428520513723
gene-YDR459C	81.5565081376346	69.662520577296	340.126310058428	320.57138366069
gene-YDR460W	405.086457774532	249.713342992461	216.155038167973	284.571388704142
gene-YDR461W	26.9608291364081	9.10971422933871	9.53625168388117	4.28571368530334
gene-YDR461C-A	647.733920002205	242.747090934732	44.5025078581121	47.1428505383367
gene-YDR462W	294.547058315259	399.755695005099	114.435020206574	117.428554977311
gene-YDR463W	1364.21795430225	777.005037208302	1252.42772114973	1149.42841039836
gene-YDR464W	483.946882998526	280.793544480793	797.866390884724	652.285622903168
gene-YDR465C	126.041876212708	217.025544875422	1776.92156376319	1573.71406524339
gene-YDR466W	424.633058898428	329.557308884901	340.126310058428	297.428529760052
gene-YDR468C	300.613244870951	311.337880426223	257.478795464792	287.999959652384
gene-YDR469W	132.78208349681	137.181578982983	219.333788729267	159.428549093284
gene-YDR470C	275.674477919773	303.835762825591	174.831280871155	162.857120041527
gene-YDR471W	385.539856650636	851.490347671719	6093.66482600007	6563.14193767353
gene-YNCD0030W	2.69608291364081	5.35865542902277	3.17875056129372	4.28571368530334
gene-YDR472W	70.0981557546611	102.350318694335	403.701321284303	413.999942000303
gene-YDR473C	589.094116630518	337.059426485532	270.193797709966	245.999965536412
gene-YDR475C	722.550220855738	964.557977224099	324.23255725196	299.142815234173
gene-YDR476C	915.994169909466	620.532298680837	429.131325774653	395.142801784968
gene-YDR477W	736.030635423942	669.831928627847	425.952575213359	377.999947043755
gene-YDR478W	110.539399459273	162.903125042292	206.618786484092	192.85711583865
gene-YDR479C	363.2971726131	301.15643511108	168.473779748567	169.714261938012
gene-YDR480W	116.605586014965	191.303998816113	38.1450067355247	71.1428471760354
gene-YDR481C	816.239102104756	551.405643646443	321.053806690666	321.42852639775
gene-YDR482C	163.787037003679	106.101377494651	222.512539290561	216.857112476349
gene-YDR483W	2510.72721332801	1679.93847699864	2457.17418388005	2036.57114325615
gene-YDR484W	159.742912633218	160.223797327781	117.613770767868	145.714265300314
gene-YDR485C	857.354366537779	514.430921186186	460.91883138759	331.714239242478
gene-YDR486C	818.261164289987	589.452097192505	371.913815671366	324.857097345993
gene-YDR487C	91.6668190637876	421.19031672119	289.266301077729	378.857089780815
gene-YDR488C	2.69608291364081	15.540100744166	15.8937528064686	6.85714189648534
gene-YDR489W	28.3088705932285	46.0844366895958	171.652530309861	173.142832886255
gene-YDR490C	481.924820813295	243.818822020536	95.3625168388117	155.142835407981
gene-YDR492W	1118.87440916094	580.878248506069	559.460098787695	604.285629627771
gene-YDR493W	23.5907254943571	53.0506887473255	89.0050157162242	95.9999865507948
gene-YDR494W	506.189567036063	831.663322584334	301.981303322904	353.142807668995
gene-YDR495C	355.208923872177	192.91159544482	149.401276380805	144.857122563253
gene-YDR496C	84.9266117796856	139.860906697494	2689.22297485449	2127.42827338458
gene-YDR497C	10911.7215722328	6138.33979394559	794.687640323431	505.714214865794
gene-YDR498C	387.561918835867	323.126922370073	117.613770767868	174.857118360376
gene-YDR499W	107.169295817222	79.8439658924393	111.25626964528	106.285699395523
gene-YDR500C	433.395328367761	951.161338651542	4723.62333408247	5009.14215538254
gene-YDR501W	39.767222976202	46.0844366895958	6.35750112258745	12.85714105591
gene-YDR502C	340.380467847153	1700.30136762893	1878.64158172459	1062.85699395523
gene-YDR503C	12.8063938397939	28.936739316723	15.8937528064686	23.142853900638
gene-YDR504C	31.6789742352796	10.7173108580455	31.7875056129372	19.7142829523954
gene-YDR505C	1437.68621369896	658.042886683996	260.657546026085	155.999978145042
gene-YDR506C	89.644756878557	57.8734786334459	28.6087550516435	22.2857111635774
gene-YNCD0031C	0	0	0	0
gene-YDR507C	82.904549594455	253.464401792777	31.7875056129372	100.285700236098
gene-YDR508C	535.172458357701	293.654317510448	6643.58867310388	7697.1417788048
gene-YDR510W	533.824416900881	621.604029766642	626.213860574863	851.142737901243
gene-YDR511W	144.240435879783	279.721813394989	85.8262651549305	105.428556658462
gene-YDR512C	345.098612946024	212.202754989302	41.3237572968184	71.1428471760354
gene-YDR513W	1243.56824391682	1279.11105090774	197.082534800211	300.857100708294
gene-YDR514C	51.8995960875856	65.3755962340778	292.445051639022	275.999961333535
gene-YDR515W	130.086000583169	90.0254112075826	117.613770767868	88.2857019172488
gene-YDR516C	2134.62364687511	1812.8331316384	200.261285361505	152.571407196799
gene-YDR517W	471.140489158732	598.025945878941	108.077519083987	116.571412240251
gene-YDR518W	80.8824874092244	125.928402582035	60.3962606645807	67.7142762277928
gene-YDR519W	207.598384350343	267.932771451139	63.5750112258744	112.285698554947
gene-YDR520C	152.328684620706	88.953680121778	190.725033677623	143.999979826192
gene-YDR522C	35.0490778773306	8.57384868643644	15.8937528064686	11.1428555817887
gene-YDR523C	14.8284560250245	3.75105880031594	25.4300044903498	36.8571376936087
gene-YDR524C	250.735710968596	84.1308902356575	559.460098787695	446.571366008608
gene-YDR524W-C	540.564624184983	1455.41081452259	2008.97035473763	2141.14255717755
gene-YDR524C-B	1978.92485861236	4934.78578458707	5648.63974741894	5569.71350542022
gene-YDR525W	0.674020728410203	0.535865542902277	3.17875056129372	6.85714189648534
gene-YDR525W-A	526.410188888369	250.785074078266	89.0050157162242	71.1428471760354
gene-YDR527W	208.272405078753	203.093040759963	1220.64021553679	1090.28556154117
gene-YNCD0032C	34.3750571489204	31.0802014883321	47.6812584194058	77.1428463354601
gene-YDR528W	6.06618655569183	4.28692434321822	356.020062864897	273.428533122353
gene-YDR529C	4581.99291173256	4435.35909860215	600.783856084514	771.428463354601
gene-YDR530C	601.226489741901	520.861307701014	111.25626964528	148.285693511496
gene-YDR531W	78.1864044955836	123.784940410426	197.082534800211	355.714235880177
gene-YDR532C	221.078798918547	212.738620532204	139.865024696924	155.999978145042
gene-YDR533C	1571.81633865259	1216.41478238817	578.532602155457	514.285642236401
gene-YDR534C	18.1985596670755	38.0464535460617	133.507523574336	191.142830364529
gene-YDR536W	99.0810470762999	72.3418482918074	19431.7021811885	20738.5685231829
gene-YDR538W	142.218373694553	80.3798314353416	108.077519083987	81.4285600207634
gene-YDR539W	151.654663892296	269.540368079846	149.401276380805	185.142831205104
gene-YDR540C	98.4070263478897	66.4473273198824	25.4300044903498	27.4285675859414
gene-YDR541C	26.9608291364081	35.9029913744526	120.792521329161	178.285689308619
gene-YDR542W	2.02206218523061	1.60759662870683	0	0
gene-YDR545W	0.674020728410203	0	0	0
gene-YEL077C	49.877533902355	46.0844366895958	25.4300044903498	17.999997478274
gene-YEL076C-A	0	0	0	0.857142737060668
gene-YEL076C	1.34804145682041	1.07173108580455	0	0
gene-YEL075C	0	0	0	0
gene-YEL073C	432.04728691094	269.004502536943	57.217510103287	39.4285659047907
gene-YEL072W	47.1814509887142	19.8270250873843	114.435020206574	96.8571292878555
gene-YEL071W	989.462429306178	347.776737343578	813.760143691193	1123.71412828654
gene-YEL070W	38.4191815193816	22.5063528018956	3.17875056129372	0.857142737060668
gene-YEL069C	13.4804145682041	9.10971422933871	6.35750112258745	4.28571368530334
gene-YEL068C	121.323731113837	87.3460834930712	6.35750112258745	19.7142829523954
gene-YEL067C	55.2696997296367	35.9029913744526	6.35750112258745	2.571428211182
gene-YEL066W	163.787037003679	341.882216371653	9.53625168388117	14.5714265300314
gene-YEL065W	1594.73304341854	1155.32611049731	222.512539290561	89.1428446543095
gene-YEL064C	63.3579484705591	70.1983861201983	9.53625168388117	27.4285675859414
gene-YEL063C	404.412437046122	711.629440974224	1090.31144252375	1007.99985878335
gene-YEL062W	101.777129989941	90.0254112075826	136.68627413563	106.285699395523
gene-YEL061C	78.1864044955836	111.995898466576	47.6812584194058	78.8571318095814
gene-YEL060C	20465.291376719	8081.38825250924	1249.24897058843	592.285631308921
gene-YEL059C-A	70.7721764830713	49.2996299470095	6.35750112258745	11.1428555817887
gene-YEL059W	15.5024767534347	12.8607730296547	6.35750112258745	5.14285642236401
gene-YEL058W	213.664570906034	245.962284192145	133.507523574336	158.571406356224
gene-YEL057C	42.4633058898428	17.6835629157752	22.2512539290561	18.8571402153347
gene-YEL056W	164.46105773209	224.527662476054	92.1837662775179	159.428549093284
gene-YEL055C	159.068891904808	241.139494306025	880.513905478361	755.142751350448
gene-YNCE0001C	0.674020728410203	0	3.17875056129372	5.14285642236401
gene-YEL054C	611.336800668054	1361.09847897178	7044.11124382689	7498.28466380672
gene-YEL053C	49.877533902355	62.1604029766642	406.880071845596	432.857082215637
gene-YEL052W	260.846021894749	474.776871011418	203.440035922798	268.285676699989
gene-YEL051W	656.496189471538	919.545271620308	1239.71271890455	1350.85695360761
gene-YEL050C	100.42908853312	201.485444131256	292.445051639022	318.857098186568
gene-YNCE0002W	1.34804145682041	2.67932771451139	0	0.857142737060668
gene-YNCE0003W	1.34804145682041	0	0	2.571428211182
gene-YNCE0004C	0.674020728410203	1.07173108580455	0	0.857142737060668
gene-YEL049W	48.5294924455346	13.9325041154592	0	9.42857010766735
gene-YEL048C	20.2206218523061	30.5443359454298	155.758777503392	156.857120882102
gene-YEL047C	104.473212903581	242.747090934732	174.831280871155	164.571405515648
gene-YEL046C	470.466468430322	646.789710283049	2212.41039066043	1902.85687627468
gene-YEL044W	476.532654986014	419.582720092483	356.020062864897	394.285659047907
gene-YEL043W	533.150396172471	389.574249689956	696.146372923325	549.428494455888
gene-YEL042W	285.784788845926	517.110248900698	944.088916704236	864.857021694214
gene-YEL041W	132.78208349681	101.27858760853	28.6087550516435	27.4285675859414
gene-YEL040W	105.821254360402	266.861040365334	228.870040413148	623.999912580166
gene-YEL039C	543.934727827034	211.6668894464	101.720017961399	87.4285591801881
gene-YEL038W	223.774881832187	140.396772240397	165.295029187274	173.142832886255
gene-YEL037C	1175.49215034739	938.83643116479	1446.33150538864	1356.85695276704
gene-YEL036C	145.588477336604	88.4178145788757	1799.17281769225	1697.99976211718
gene-YEL035C	76.8383630387632	22.5063528018956	3.17875056129372	4.28571368530334
gene-YEL034W	7367.72058225193	6355.36533882101	10944.4381825343	13818.8552068921
gene-YEL033W	1089.8915178393	1136.57081649573	1277.85772564008	1784.57117856031
gene-YNCE0005W	0.674020728410203	0	0	0
gene-YEL032W	165.80909918891	279.721813394989	642.107613381332	461.142792538639
gene-YEL031W	279.718602290234	389.574249689956	476.812584194058	516.857070447583
gene-YEL030W	173.897347929832	105.565511951749	54.0387595419933	47.9999932753974
gene-YEL029C	34.3750571489204	53.0506887473255	448.203829142415	392.571373573786
gene-YEL028W	35.0490778773306	16.0759662870683	34.9662561742309	38.5714231677301
gene-YNCE0006W	0	0	0	1.71428547412134
gene-YEL027W	1689.09594539597	1702.44482980053	3598.34563538449	4078.28514293466
gene-YEL026W	84.2525910512754	108.24483966626	3811.32192299117	4147.71370463657
gene-YEL025C	95.7109434342489	108.780705209162	28.6087550516435	41.1428513789121
gene-YEL024W	3411.89292721245	3411.3200461159	565.817599910283	551.142779930009
gene-YEL023C	82.2305288660448	65.9114617769801	120.792521329161	80.5714172837028
gene-YEL022W	80.8824874092244	117.354553895599	295.623802200316	334.28566745366
gene-YEL021W	134.804145682041	289.903258710132	1821.4240716213	1473.42836500729
gene-YEL020W-A	75.4903215819428	234.173242248295	419.595074090771	514.285642236401
gene-YNCE0007C	29.6569120500489	59.4810752621528	19.0725033677623	15.428569267092
gene-YEL020C	124.693834755888	281.865275566598	184.367532555036	276.857104070596
gene-YEL019C	45.1593888034836	75.0211760063188	152.580026942099	151.714264459738
gene-YEL018W	28.9828913216387	56.2658820047391	289.266301077729	267.428533962928
gene-YEL017C-A	199.51013560942	331.70077105651	874.156404355774	915.428443180793
gene-YEL017W	192.769928325318	218.633141504129	139.865024696924	198.857114998075
gene-YEL016C	75.4903215819428	66.4473273198824	270.193797709966	257.1428211182
gene-YEL015W	537.868541271342	556.764299075466	743.827631342731	675.428476803806
gene-YEL014C	12.1323731113837	15.0042352012638	38.1450067355247	42.8571368530334
gene-YEL013W	410.478623601814	328.485577799096	187.54628311633	285.428531441202
gene-YNCE0008C	2.02206218523061	0.535865542902277	0	0.857142737060668
gene-YEL012W	4273.29141812069	1482.2040916677	263.836296587379	140.57140887795
gene-YEL011W	7286.1640741143	5116.44420363094	349.662561742309	232.285681743441
gene-YNCE0009C	0	0	0	0
gene-YEL009C-A	9.43629019774285	4.28692434321822	0	2.571428211182
gene-YNCE0010W	0	0	0	0
gene-YEL009C	10628.6328663005	10060.3397024474	6688.09118096199	6883.71332133422
gene-YEL008W	25.6127876795877	5.89452097192505	6.35750112258745	8.57142737060668
gene-YEL007W	287.806851031157	318.839998026855	219.333788729267	196.285686786893
gene-YEL006W	502.819463394012	322.055191284269	422.773824652065	312.857099027144
gene-YEL005C	756.925278004658	325.806250084585	95.3625168388117	88.2857019172488
gene-YEL004W	59.3138241000979	56.8017475476414	82.6475145936368	101.142842973159
gene-YEL003W	32.3529949636898	80.9156969782439	241.585042658323	328.285668294236
gene-YEL002C	872.856843291213	945.266817679617	410.05882240689	470.571362646307
gene-YEL001C	86.9486739649162	173.620435900338	340.126310058428	398.571372733211
gene-YER001W	128.063938397939	240.603628763123	60.3962606645807	32.5714240083054
gene-YER002W	1639.89243222202	482.814854154952	2031.22160866669	1848.85688383986
gene-YER003C	241.973441499263	1212.66372358785	123.971271890455	166.28569098977
gene-YER004W	1966.79248550097	1281.79037862225	184.367532555036	227.999968058138
gene-YER005W	146.262498065014	139.325041154592	530.851343736052	416.571370211485
gene-YER006W	600.552469013491	551.941509189346	3108.81804894526	2806.28532113663
gene-YER007W	122.671772570657	109.852436294967	181.188781993742	183.428545730983
gene-YER007C-A	303.309327784591	392.789442947369	820.11764481378	721.714184605082
gene-YNCE0011C	14.1544352966143	6.43038651482733	3.17875056129372	7.71428463354601
gene-YER008C	291.176954673208	301.692300653982	273.37254827126	263.142820277625
gene-YER009W	597.18236537144	928.119120306744	1099.84769420763	1127.14269923478
gene-YER010C	1075.06306181427	508.000534671359	238.406292097029	234.857109954623
gene-YER011W	4.04412437046122	4.8227898861205	6.35750112258745	2.571428211182
gene-YNCE0012W	2.02206218523061	0.535865542902277	0	1.71428547412134
gene-YER012W	899.817672427621	1056.19098506039	254.300044903498	356.571378617238
gene-YER013W	225.796944017418	253.464401792777	305.160053884197	304.285671656537
gene-YER014W	170.527244287781	161.295528413585	60.3962606645807	66.8571334907321
gene-YER014C-A	0	0	0	0
gene-YER015W	4169.49222594552	1625.28019162261	254.300044903498	87.4285591801881
gene-YER016W	20.2206218523061	63.767999605371	73.1112629097556	83.9999882319455
gene-YER017C	534.498437629291	453.878114838229	648.465114503919	670.285620381442
gene-YER018C	146.936518793424	240.603628763123	69.9325123484619	112.285698554947
gene-YER019W	104.473212903581	92.1688733791917	149.401276380805	197.999972261014
gene-YER019C-A	872.856843291213	762.536667549941	743.827631342731	733.714182923932
gene-YER020W	3777.88618273919	2348.69867454068	578.532602155457	445.714223271547
gene-YER021W	3371.45168350784	2710.94378154262	445.025078581121	585.428489412436
gene-YER022W	152.328684620706	187.017074472895	222.512539290561	185.142831205104
gene-YER023W	1075.73708254268	1569.01430961787	289.266301077729	418.285655685606
gene-YER024W	7248.41891332333	1632.78230922324	381.450067355247	154.28569267092
gene-YER025W	1059.56058506084	879.355355902637	1916.78658846011	1602.85691830345
gene-YNCE0013W	0.674020728410203	3.21519325741366	6.35750112258745	3.42857094824267
gene-YER026C	2458.15359651201	3770.88582540333	251.121294342204	346.28566577251
gene-YER027C	246.691586598134	329.557308884901	228.870040413148	288.857102389445
gene-YER028C	69.4241350262509	46.6203022324981	413.237572968184	443.142795060365
gene-YER029C	316.115721624385	225.599393561859	486.34883587794	472.285648120428
gene-YER030W	1021.81542426987	767.895322978963	298.80255276161	292.285673337688
gene-YER031C	309.375514340283	384.751459803835	534.030094297345	626.571340791348
gene-YER032W	57.9657826432775	74.4853104634165	69.9325123484619	64.2857052795501
gene-YER033C	301.287265599361	245.962284192145	123.971271890455	104.571413921401
gene-YER034W	19.5466011238959	32.1519325741366	174.831280871155	209.999970579864
gene-YER035W	1902.08649557359	1036.363959973	836.011397620249	799.714173677603
gene-YER036C	1151.22740412463	1385.21242840239	7905.55264593749	6598.28478989302
gene-YER037W	522.366064517907	576.59132416285	203.440035922798	251.999964695836
gene-YER038C	144.914456608194	107.173108580455	184.367532555036	157.714263619163
gene-YER038W-A	9.43629019774285	1.60759662870683	0	2.571428211182
gene-YER039C	227.819006202649	92.1688733791917	44.5025078581121	42.8571368530334
gene-YER039C-A	140.196311509322	59.4810752621528	44.5025078581121	36.8571376936087
gene-YER040W	90.9927983353774	115.21109172399	206.618786484092	181.714260256862
gene-YER041W	113.909503101324	73.9494449205143	209.797537045386	162.857120041527
gene-YER042W	228.493026931059	159.152066241976	98.5412674001054	90.8571301284308
gene-YER043C	1326.47279351128	4966.93771716121	3410.79935226816	3008.57100708294
gene-YER044C	678.064852780664	745.388970177068	82.6475145936368	115.71426950319
gene-YER044C-A	6.06618655569183	4.28692434321822	12.7150022451749	10.285712844728
gene-YER045C	167.831161374141	119.498016067208	251.121294342204	236.571395428744
gene-YER046W	151.654663892296	102.350318694335	41.3237572968184	32.5714240083054
gene-YER047C	293.873037586849	196.126788702233	330.590058374547	206.571399631621
gene-YER048C	711.765889201175	729.848869432902	276.551298832554	317.999955449508
gene-YNCE0014W	0.674020728410203	0.535865542902277	0	0
gene-YER048W-A	225.796944017418	247.569880820852	254.300044903498	242.571394588169
gene-YER049W	52.5736168159959	90.5612767504849	2810.01549618365	2525.99964611779
gene-YER050C	287.806851031157	449.591190495011	225.691289851854	246.857108273472
gene-YER051W	279.044581561824	200.413713045452	238.406292097029	196.285686786893
gene-YER052C	43.137326618253	224.527662476054	870.97765379448	711.428471760354
gene-YER053C	899.817672427621	735.743390404827	82.6475145936368	83.1428454948848
gene-YER053C-A	3121.38999326765	1784.43225786458	425.952575213359	782.57131893639
gene-YER054C	590.442158087338	138.253310068788	66.7537617871682	52.2857069607007
gene-YER055C	229.841068387879	57.3376130905437	2374.52666928641	2062.28542536797
gene-YER056C	431.37326618253	407.793678148633	9218.3766277518	6750.85619708982
gene-YER056C-A	290.502933944798	708.414247716811	4017.94070947527	4714.28505383367
gene-YER057C	955.087372157258	864.886986244276	610.320107768395	615.42848520956
gene-YER058W	115.931565286555	34.2953947457457	19.0725033677623	18.8571402153347
gene-YER059W	207.598384350343	201.485444131256	123.971271890455	131.999981507343
gene-YER060W	80.8824874092244	43.4051089750845	82.6475145936368	59.1428488571861
gene-YER060W-A	80.2084666808142	50.9072265757163	381.450067355247	221.142826161652
gene-YER061C	329.596136192589	263.64584710792	219.333788729267	114.857126766129
gene-YER062C	117.279606743375	161.295528413585	32219.8156892732	34401.4237519299
gene-YER063W	544.608748555444	708.950113259713	1080.77519083987	1314.85695865106
gene-YER064C	201.532197794651	211.131023903497	664.358867310388	475.714219068671
gene-YER065C	2357.05048725048	10197.5212814303	212.976287606679	425.999940319152
gene-YNCE0015C	3.37010364205102	2.67932771451139	3.17875056129372	3.42857094824267
gene-YER066W	84.2525910512754	89.4895456646803	44.5025078581121	29.9999957971234
gene-YER067W	3169.91948571319	9651.47429321292	149.401276380805	360.857092302541
gene-YER068W	420.588934527967	287.759796538523	489.527586439233	418.285655685606
gene-YER069W	184.007658855985	347.240871800676	600.783856084514	487.71421738752
gene-YER070W	16.8505182102551	139.325041154592	15.8937528064686	59.9999915942468
gene-YER071C	128.737959126349	117.354553895599	155.758777503392	140.57140887795
gene-YER072W	551.348955839546	686.443760457817	842.368898742836	892.285589280155
gene-YER073W	13.4804145682041	33.7595292028435	2342.73916367347	1110.85698723063
gene-YER074W	732.660531781891	1306.97605913865	7075.89874943983	7985.14173845718
gene-YER074W-A	401.042333404071	294.726048596252	378.271316793953	386.571374414361
gene-YER075C	76.164342310353	48.227898861205	734.29137965885	629.999911739591
gene-YNCE0016C	0	0	3.17875056129372	1.71428547412134
gene-YER076C	49.2035131739448	56.2658820047391	50.8600089806996	45.4285650642154
gene-YER077C	68.0760935694305	60.0169408050551	267.015047148673	187.714259416286
gene-YER078C	88.2967154217366	174.15630144324	63.5750112258744	83.9999882319455
gene-YER078W-A	2.69608291364081	2.67932771451139	0	5.14285642236401
gene-YER079W	1871.75556279513	1901.78681176018	311.517555006785	276.857104070596
gene-YER080W	1424.20579913076	1325.19548759733	317.875056129372	301.714243445355
gene-YNCE0017W	726.594345226199	442.624938437281	50.8600089806996	36.8571376936087
gene-YER081W	655.148148014718	151.649948641344	4059.26446677208	1397.99980414595
gene-YER082C	210.294467263983	189.160536644504	1503.54901549193	1232.57125589324
gene-YER083C	353.860882415357	182.730150129677	400.522570723009	280.285675018838
gene-YER084W	833.763641043421	64.8397306911755	41.3237572968184	6.85714189648534
gene-YER085C	6.06618655569183	1.07173108580455	0	4.28571368530334
gene-YER086W	196.140031967369	205.236502931572	1970.82534800211	1479.42836416671
gene-YER087W	111.887440916094	236.316704419904	22.2512539290561	57.4285633830647
gene-YER087C-B	155.024767534347	328.485577799096	375.092566232659	386.571374414361
gene-YER088C	942.954999045874	1084.59185883421	959.982669510704	720.857041868022
gene-YER089C	118.627648200196	184.873612301286	152.580026942099	237.428538165805
gene-YER090W	274.326436462953	551.405643646443	499.063838123114	614.571342472499
gene-YER091C	834.437661771832	1109.24167380771	3598.34563538449	1535.14264207566
gene-YER092W	303.309327784591	189.696402187406	301.981303322904	256.28567838114
gene-YER093C	199.51013560942	154.329276355856	203.440035922798	188.571402153347
gene-YER093C-A	58.6398033716877	102.350318694335	54.0387595419933	46.2857078012761
gene-YER094C	1066.97481307335	944.730952136715	200.261285361505	355.714235880177
gene-YER095W	858.702407994599	1164.43582472665	750.185132465318	614.571342472499
gene-YER096W	524.388126703138	180.050822415165	251.121294342204	162.857120041527
gene-YNCE0018W	0	0	0	0
gene-YER098W	297.2431412289	263.64584710792	146.222525819511	155.999978145042
gene-YER099C	623.469173779438	370.818955688376	673.895118994269	767.999892406358
gene-YER100W	442.157597837093	365.996165802255	638.928862820038	732.857040186871
gene-YER101C	787.930231511528	375.641745574496	222.512539290561	187.714259416286
gene-YER102W	354.534903143767	819.338415097582	3881.25443533964	4115.99942336533
gene-YER103W	1131.68080300073	15923.2446073412	324.23255725196	999.428431412739
gene-YER104W	119.975689657016	87.8819490359735	47.6812584194058	31.7142812712447
gene-YER105C	563.48132895093	568.553341019316	419.595074090771	396.857087259089
gene-YER106W	2.02206218523061	2.67932771451139	3.17875056129372	5.14285642236401
gene-YER107C	57.2917619148673	86.8102179501689	254.300044903498	311.142813553022
gene-YER110C	214.338591634445	242.747090934732	2199.69538841526	1797.42831961622
gene-YER111C	37.7451607909714	77.1646381779279	12.7150022451749	19.7142829523954
gene-YER112W	580.331847161185	309.730283797516	282.908799955141	335.142810190721
gene-YER113C	33.7010364205102	43.9409745179867	378.271316793953	415.714227474424
gene-YER114C	374.081504267663	228.27872127637	905.943909968711	803.999887362906
gene-YER115C	235.233234215161	98.0633943511167	127.150022451749	144.857122563253
gene-YER116C	516.299877962216	196.126788702233	279.730049393848	265.714248488807
gene-YER117W	922.060356465158	1554.0100744166	6840.67120790409	8097.42743701213
gene-YER118C	50.5515546307652	82.5232936069507	232.048790974442	245.142822799351
gene-YER119C	539.890603456573	289.903258710132	136.68627413563	107.142842132583
gene-YER120W	634.927526162411	929.726716935451	1153.88645374962	1403.14266056831
gene-YER121W	546.630810740675	200.413713045452	25.4300044903498	14.5714265300314
gene-YER122C	640.993712718103	745.92483571997	1710.16780197602	1836.85688552101
gene-YER123W	146.936518793424	162.903125042292	556.281348226401	402.857086418514
gene-YER124C	421.936975984787	466.203022324981	155.758777503392	125.999982347918
gene-YER125W	1011.0310926153	774.861575036693	845.54764930413	705.42847260093
gene-YER126C	227.144985474238	245.426418649243	3379.01184665523	3067.71385594013
gene-YER127W	20.2206218523061	25.185680516407	1439.97400426606	1436.57122731368
gene-YER128W	71.4461972114815	66.4473273198824	146.222525819511	230.57139626932
gene-YER129W	485.968945183757	150.57821755554	645.286363942626	662.571335747896
gene-YER130C	104.473212903581	102.350318694335	718.397626852381	639.428481847258
gene-YER131W	208.272405078753	994.566447626627	6347.96487090356	6785.14190657225
gene-YNCE0019W	72.7942386683019	124.320805953328	54.0387595419933	63.4285625424894
gene-YER132C	64.7059899273795	71.2701172060029	441.846328019827	383.142803466119
gene-YNCE0020C	1.34804145682041	0.535865542902277	0	0.857142737060668
gene-YER133W	2844.36747389106	2048.0781049725	1716.52530309861	1565.14263787278
gene-YNCE0021C	0	0	0	0.857142737060668
gene-YNCE0022C	0.674020728410203	0.535865542902277	0	0
gene-YER134C	148.284560250245	252.928536249875	155.758777503392	147.428550774435
gene-YER135C	16.1764974818449	9.10971422933871	12.7150022451749	7.71428463354601
gene-YNCE0023W	0	0	0	0
gene-YER136W	1164.03379796442	827.912263784018	273.37254827126	432.857082215637
gene-YER137C	43.8113473466632	38.582319088964	244.763793219617	191.142830364529
gene-YNCE0024W	32.3529949636898	40.7257812605731	38.1450067355247	59.1428488571861
gene-YNCE0025C	0	0	0	0
gene-YER138C	0	0	0	0
gene-YER137C-A	0	0	0	0
gene-YER138W-A	0	0	0	0
gene-YER139C	157.720850447988	150.042352012638	47.6812584194058	77.9999890725208
gene-YER140W	87.6226946933264	78.2363692637325	222.512539290561	195.428544049832
gene-YER141W	1307.60021311579	1169.79448015567	505.421339245702	523.714212344068
gene-YER142C	810.846936277474	459.772635810154	73.1112629097556	53.9999924348221
gene-YER143W	791.974355881989	968.844901567317	63.5750112258744	87.4285591801881
gene-YER144C	725.246303769379	264.717578193725	212.976287606679	235.714252691684
gene-YER145C	351.838820230126	306.515090540103	5845.72228221916	3123.42813384907
gene-YER145C-A	2.02206218523061	4.8227898861205	34.9662561742309	32.5714240083054
gene-YER146W	4.71814509887142	6.43038651482733	41.3237572968184	23.9999966376987
gene-YER147C	148.284560250245	138.253310068788	178.010031432448	202.285685946318
gene-YER148W	476.532654986014	408.865409234438	1919.96533902141	1661.99976716063
gene-YER149C	28.3088705932285	39.6540501747685	171.652530309861	175.714261097437
gene-YER150W	6566.98395690061	9359.96343787408	766.078885271787	996.857003201557
gene-YNCE0026W	2.02206218523061	0	6.35750112258745	0
gene-YER151C	262.868084079979	396.540501747685	944.088916704236	684.857046911474
gene-YER152C	266.23818772203	335.987695399728	57.217510103287	49.7142787495187
gene-YER153C	49.2035131739448	24.6498149735048	6.35750112258745	5.99999915942468
gene-YER154W	132.78208349681	262.574116022116	282.908799955141	263.999963014686
gene-YER155C	442.157597837093	475.31273655432	254.300044903498	263.142820277625
gene-YER156C	116.605586014965	160.759662870683	1109.38394589151	1175.14269251018
gene-YER157W	63.3579484705591	175.228032529045	114.435020206574	185.999973942165
gene-YNCE0027C	0	0	0	0
gene-YER158C	361.275110427869	849.346885500109	171.652530309861	142.285694352071
gene-YER159C	938.236853947003	689.123088172329	683.43137067815	562.285635511798
gene-YNCE0028C	0	0	3.17875056129372	0
gene-YER160C	0	0	0	0
gene-YER159C-A	0	0	0	0
gene-YER161C	531.12833398724	487.637644041072	378.271316793953	329.999953768357
gene-YER162C	909.927983353774	492.460433927193	193.903784238917	161.142834567406
gene-YER163C	115.931565286555	315.624804769441	171.652530309861	179.99997478274
gene-YER164W	340.380467847153	347.240871800676	680.252620116857	480.857075491035
